formatted_date,high,low,open,close,volume,adjclose,rsi,d_return,volume_change,r_lag1,r_lag2,r_lag3,r_lag4,r_lag5,v_lag1,v_lag2,v_lag3,v_lag4,v_lag5,trend
2017-01-26,2300.989990234375,2294.080078125,2298.6298828125,2296.679931640625,3611510000,2296.679931640625,94.92021858225445,-0.0007353844075136395,-0.06178461762276133,0.008026090549617448,0.006564593637664151,-0.002690124758069401,0.003366237154707852,-0.003609308355419394,0.008485832929433279,0.20971780276619212,-0.10789544368576554,0.11629250187003493,-0.04499543354221491,0
2017-01-27,2299.02001953125,2291.6201171875,2299.02001953125,2294.68994140625,3137420000,2294.68994140625,95.03344303638085,-0.000866463892926328,-0.13127196103568872,-0.0007353844075136395,0.008026090549617448,0.006564593637664151,-0.002690124758069401,0.003366237154707852,-0.06178461762276133,0.008485832929433279,0.20971780276619212,-0.10789544368576554,0.11629250187003493,0
2017-01-30,2286.010009765625,2268.0400390625,2286.010009765625,2280.89990234375,3595040000,2280.89990234375,44.93457553287685,-0.006009543517695892,0.1458586991859554,-0.000866463892926328,-0.0007353844075136395,0.008026090549617448,0.006564593637664151,-0.002690124758069401,-0.13127196103568872,-0.06178461762276133,0.008485832929433279,0.20971780276619212,-0.10789544368576554,0
2017-01-31,2279.090087890625,2267.2099609375,2274.02001953125,2278.8701171875,4089730000,2278.8701171875,25.99238901007125,-0.0008899054071440649,0.137603475900129,-0.006009543517695892,-0.000866463892926328,-0.0007353844075136395,0.008026090549617448,0.006564593637664151,0.1458586991859554,-0.13127196103568872,-0.06178461762276133,0.008485832929433279,0.20971780276619212,0
2017-02-01,2289.139892578125,2272.43994140625,2285.590087890625,2279.550048828125,3919190000,2279.550048828125,54.03767243574442,0.00029836348965073256,-0.041699574299525866,-0.0008899054071440649,-0.006009543517695892,-0.000866463892926328,-0.0007353844075136395,0.008026090549617448,0.137603475900129,0.1458586991859554,-0.13127196103568872,-0.06178461762276133,0.008485832929433279,1
2017-02-02,2283.969970703125,2271.64990234375,2276.68994140625,2280.85009765625,3809760000,2280.85009765625,37.59780192365524,0.0005703094032936118,-0.02792158583788995,0.00029836348965073256,-0.0008899054071440649,-0.006009543517695892,-0.000866463892926328,-0.0007353844075136395,-0.041699574299525866,0.137603475900129,0.1458586991859554,-0.13127196103568872,-0.06178461762276133,1
2017-02-03,2298.31005859375,2287.8798828125,2288.5400390625,2297.419921875,3605970000,2297.419921875,61.183007823223335,0.007264758098647794,-0.05349155852337151,0.0005703094032936118,0.00029836348965073256,-0.0008899054071440649,-0.006009543517695892,-0.000866463892926328,-0.02792158583788995,-0.041699574299525866,0.137603475900129,0.1458586991859554,-0.13127196103568872,1
2017-02-06,2296.179931640625,2288.570068359375,2294.280029296875,2292.56005859375,3112390000,2292.56005859375,69.54604412078243,-0.002115356985885164,-0.13687856526815256,0.007264758098647794,0.0005703094032936118,0.00029836348965073256,-0.0008899054071440649,-0.006009543517695892,-0.05349155852337151,-0.02792158583788995,-0.041699574299525866,0.137603475900129,0.1458586991859554,0
2017-02-07,2299.39990234375,2290.159912109375,2295.8701171875,2293.080078125,3452460000,2293.080078125,72.04840495025127,0.00022682918569594257,0.10926329926519496,-0.002115356985885164,0.007264758098647794,0.0005703094032936118,0.00029836348965073256,-0.0008899054071440649,-0.13687856526815256,-0.05349155852337151,-0.02792158583788995,-0.041699574299525866,0.137603475900129,1
2017-02-08,2295.909912109375,2285.3798828125,2289.550048828125,2294.669921875,3611950000,2294.669921875,48.35822076803705,0.0006933223855400961,0.04619604571812563,0.00022682918569594257,-0.002115356985885164,0.007264758098647794,0.0005703094032936118,0.00029836348965073256,0.10926329926519496,-0.13687856526815256,-0.05349155852337151,-0.02792158583788995,-0.041699574299525866,1
2017-02-09,2311.080078125,2296.610107421875,2296.699951171875,2307.8701171875,3681600000,2307.8701171875,66.85323881207381,0.005752546449780516,0.01928321266905697,0.0006933223855400961,0.00022682918569594257,-0.002115356985885164,0.007264758098647794,0.0005703094032936118,0.04619604571812563,0.10926329926519496,-0.13687856526815256,-0.05349155852337151,-0.02792158583788995,1
2017-02-10,2319.22998046875,2311.10009765625,2312.27001953125,2316.10009765625,3496600000,2316.10009765625,84.72403469156399,0.003566050102845164,-0.05024989135158631,0.005752546449780516,0.0006933223855400961,0.00022682918569594257,-0.002115356985885164,0.007264758098647794,0.01928321266905697,0.04619604571812563,0.10926329926519496,-0.13687856526815256,-0.05349155852337151,1
2017-02-13,2331.580078125,2321.419921875,2321.719970703125,2328.25,3352370000,2328.25,89.75339767177778,0.005245845097992419,-0.041248641537493524,0.003566050102845164,0.005752546449780516,0.0006933223855400961,0.00022682918569594257,-0.002115356985885164,-0.05024989135158631,0.01928321266905697,0.04619604571812563,0.10926329926519496,-0.13687856526815256,1
2017-02-14,2337.580078125,2322.169921875,2326.1201171875,2337.580078125,3528040000,2337.580078125,91.66908938792675,0.004007335176634763,0.05240173369884582,0.005245845097992419,0.003566050102845164,0.005752546449780516,0.0006933223855400961,0.00022682918569594257,-0.041248641537493524,-0.05024989135158631,0.01928321266905697,0.04619604571812563,0.10926329926519496,1
2017-02-15,2351.300048828125,2334.81005859375,2335.580078125,2349.25,3785870000,2349.25,94.8026638264348,0.004992308919898214,0.07308023718551948,0.004007335176634763,0.005245845097992419,0.003566050102845164,0.005752546449780516,0.0006933223855400961,0.05240173369884582,-0.041248641537493524,-0.05024989135158631,0.01928321266905697,0.04619604571812563,1
2017-02-16,2351.31005859375,2338.8701171875,2349.639892578125,2347.219970703125,3675900000,2347.219970703125,97.17313332838233,-0.0008641180363413437,-0.029047484461959816,0.004992308919898214,0.004007335176634763,0.005245845097992419,0.003566050102845164,0.005752546449780516,0.07308023718551948,0.05240173369884582,-0.041248641537493524,-0.05024989135158631,0.01928321266905697,0
2017-02-17,2351.159912109375,2339.580078125,2343.010009765625,2351.159912109375,3516830000,2351.159912109375,73.47101653199545,0.0016785565287558146,-0.043273756086944726,-0.0008641180363413437,0.004992308919898214,0.004007335176634763,0.005245845097992419,0.003566050102845164,-0.029047484461959816,0.07308023718551948,0.05240173369884582,-0.041248641537493524,-0.05024989135158631,1
2017-02-21,2366.7099609375,2354.909912109375,2354.909912109375,2365.3798828125,3587520000,2365.3798828125,83.98689097520477,0.006048066160828425,0.02010048822376964,0.0016785565287558146,-0.0008641180363413437,0.004992308919898214,0.004007335176634763,0.005245845097992419,-0.043273756086944726,-0.029047484461959816,0.07308023718551948,0.05240173369884582,-0.041248641537493524,1
2017-02-22,2365.1298828125,2358.340087890625,2361.110107421875,2362.820068359375,3473170000,2362.820068359375,87.77436352002269,-0.001082200145408052,-0.031874386763000584,0.006048066160828425,0.0016785565287558146,-0.0008641180363413437,0.004992308919898214,0.004007335176634763,0.02010048822376964,-0.043273756086944726,-0.029047484461959816,0.07308023718551948,0.05240173369884582,0
2017-02-23,2368.260009765625,2355.090087890625,2367.5,2363.81005859375,4021770000,2363.81005859375,91.04768485255659,0.00041898672168572126,0.15795368496215278,-0.001082200145408052,0.006048066160828425,0.0016785565287558146,-0.0008641180363413437,0.004992308919898214,-0.031874386763000584,0.02010048822376964,-0.043273756086944726,-0.029047484461959816,0.07308023718551948,1
2017-02-24,2367.340087890625,2352.8701171875,2355.72998046875,2367.340087890625,3832410000,2367.340087890625,52.33341241415047,0.0014933641914423035,-0.047083746708538765,0.00041898672168572126,-0.001082200145408052,0.006048066160828425,0.0016785565287558146,-0.0008641180363413437,0.15795368496215278,-0.031874386763000584,0.02010048822376964,-0.043273756086944726,-0.029047484461959816,1
2017-02-27,2371.5400390625,2361.8701171875,2365.22998046875,2369.75,3584680000,2369.75,68.53278472471158,0.0010179830611165563,-0.06464078738965817,0.0014933641914423035,0.00041898672168572126,-0.001082200145408052,0.006048066160828425,0.0016785565287558146,-0.047083746708538765,0.15795368496215278,-0.031874386763000584,0.02010048822376964,-0.043273756086944726,1
2017-02-28,2367.7900390625,2358.9599609375,2366.080078125,2363.639892578125,4212460000,2363.639892578125,69.90558241602204,-0.0025783763780462543,0.175128602832052,0.0010179830611165563,0.0014933641914423035,0.00041898672168572126,-0.001082200145408052,0.006048066160828425,-0.06464078738965817,-0.047083746708538765,0.15795368496215278,-0.031874386763000584,0.02010048822376964,0
2017-03-01,2400.97998046875,2380.1298828125,2380.1298828125,2395.9599609375,4347630000,2395.9599609375,85.5422061194257,0.013673854659866258,0.03208813852238368,-0.0025783763780462543,0.0010179830611165563,0.0014933641914423035,0.00041898672168572126,-0.001082200145408052,0.175128602832052,-0.06464078738965817,-0.047083746708538765,0.15795368496215278,-0.031874386763000584,1
2017-03-02,2394.75,2380.169921875,2394.75,2381.919921875,3824030000,2381.919921875,92.01674521701386,-0.005859880503598425,-0.12043343154776276,0.013673854659866258,-0.0025783763780462543,0.0010179830611165563,0.0014933641914423035,0.00041898672168572126,0.03208813852238368,0.175128602832052,-0.06464078738965817,-0.047083746708538765,0.15795368496215278,0
2017-03-03,2383.889892578125,2375.389892578125,2380.919921875,2383.1201171875,3556670000,2383.1201171875,56.26434843211067,0.0005038772720600271,-0.06991576948925615,-0.005859880503598425,0.013673854659866258,-0.0025783763780462543,0.0010179830611165563,0.0014933641914423035,-0.12043343154776276,0.03208813852238368,0.175128602832052,-0.06464078738965817,-0.047083746708538765,1
2017-03-06,2378.800048828125,2367.97998046875,2375.22998046875,2375.31005859375,3251800000,2375.31005859375,45.382531171887955,-0.0032772408480052917,-0.0857178203206932,0.0005038772720600271,-0.005859880503598425,0.013673854659866258,-0.0025783763780462543,0.0010179830611165563,-0.06991576948925615,-0.12043343154776276,0.03208813852238368,0.175128602832052,-0.06464078738965817,0
2017-03-07,2375.1201171875,2365.510009765625,2370.739990234375,2368.389892578125,3526300000,2368.389892578125,36.92858207496205,-0.0029133737680216987,0.08441478565717442,-0.0032772408480052917,0.0005038772720600271,-0.005859880503598425,0.013673854659866258,-0.0025783763780462543,-0.0857178203206932,-0.06991576948925615,-0.12043343154776276,0.03208813852238368,0.175128602832052,0
2017-03-08,2373.090087890625,2361.010009765625,2369.81005859375,2362.97998046875,3814080000,2362.97998046875,34.908368201053975,-0.002284215165048731,0.08160961914754838,-0.0029133737680216987,-0.0032772408480052917,0.0005038772720600271,-0.005859880503598425,0.013673854659866258,0.08441478565717442,-0.0857178203206932,-0.06991576948925615,-0.12043343154776276,0.03208813852238368,0
2017-03-09,2369.080078125,2354.5400390625,2363.489990234375,2364.8701171875,3718450000,2364.8701171875,22.410272160618362,0.0007998953585612867,-0.025072887826159906,-0.002284215165048731,-0.0029133737680216987,-0.0032772408480052917,0.0005038772720600271,-0.005859880503598425,0.08160961914754838,0.08441478565717442,-0.0857178203206932,-0.06991576948925615,-0.12043343154776276,1
2017-03-10,2376.860107421875,2363.0400390625,2372.52001953125,2372.60009765625,3434400000,2372.60009765625,56.09736525298579,0.003268670195698986,-0.07638935577996209,0.0007998953585612867,-0.002284215165048731,-0.0029133737680216987,-0.0032772408480052917,0.0005038772720600271,-0.025072887826159906,0.08160961914754838,0.08441478565717442,-0.0857178203206932,-0.06991576948925615,1
2017-03-13,2374.419921875,2368.52001953125,2371.56005859375,2373.469970703125,3166650000,2373.469970703125,52.46503806506029,0.0003666328125562224,-0.07796121593291405,0.003268670195698986,0.0007998953585612867,-0.002284215165048731,-0.0029133737680216987,-0.0032772408480052917,-0.07638935577996209,-0.025072887826159906,0.08160961914754838,0.08441478565717442,-0.0857178203206932,1
2017-03-14,2368.550048828125,2358.179931640625,2368.550048828125,2365.449951171875,3173760000,2365.449951171875,40.21718929868321,-0.0033790271755046453,0.002245274975131384,0.0003666328125562224,0.003268670195698986,0.0007998953585612867,-0.002284215165048731,-0.0029133737680216987,-0.07796121593291405,-0.07638935577996209,-0.025072887826159906,0.08160961914754838,0.08441478565717442,0
2017-03-15,2390.010009765625,2368.93994140625,2370.340087890625,2385.260009765625,3909490000,2385.260009765625,50.52097502210657,0.008374752796581397,0.23181652046783618,-0.0033790271755046453,0.0003666328125562224,0.003268670195698986,0.0007998953585612867,-0.002284215165048731,0.002245274975131384,-0.07796121593291405,-0.07638935577996209,-0.025072887826159906,0.08160961914754838,1
2017-03-16,2388.10009765625,2377.179931640625,2387.7099609375,2381.3798828125,3368880000,2381.3798828125,85.89812272358971,-0.0016267102694209612,-0.13828146382264694,0.008374752796581397,-0.0033790271755046453,0.0003666328125562224,0.003268670195698986,0.0007998953585612867,0.23181652046783618,0.002245274975131384,-0.07796121593291405,-0.07638935577996209,-0.025072887826159906,0
2017-03-17,2385.7099609375,2377.639892578125,2383.7099609375,2378.25,5179820000,2378.25,68.88509688700373,-0.0013143147950017697,0.5375495713709006,-0.0016267102694209612,0.008374752796581397,-0.0033790271755046453,0.0003666328125562224,0.003268670195698986,-0.13828146382264694,0.23181652046783618,0.002245274975131384,-0.07796121593291405,-0.07638935577996209,0
2017-03-20,2379.550048828125,2369.659912109375,2378.239990234375,2373.469970703125,3061560000,2373.469970703125,48.984280578693784,-0.0020098935338483948,-0.40894471236452234,-0.0013143147950017697,-0.0016267102694209612,0.008374752796581397,-0.0033790271755046453,0.0003666328125562224,0.5375495713709006,-0.13828146382264694,0.23181652046783618,0.002245274975131384,-0.07796121593291405,0
2017-03-21,2381.929931640625,2341.89990234375,2379.320068359375,2344.02001953125,4278890000,2344.02001953125,53.00546851327574,-0.012407972940626899,0.39761755444936564,-0.0020098935338483948,-0.0013143147950017697,-0.0016267102694209612,0.008374752796581397,-0.0033790271755046453,-0.40894471236452234,0.5375495713709006,-0.13828146382264694,0.23181652046783618,0.002245274975131384,0
2017-03-22,2351.81005859375,2336.449951171875,2343.0,2348.449951171875,3575160000,2348.449951171875,10.65248453944541,0.0018898864360001877,-0.1644655506451439,-0.012407972940626899,-0.0020098935338483948,-0.0013143147950017697,-0.0016267102694209612,0.008374752796581397,0.39761755444936564,-0.40894471236452234,0.5375495713709006,-0.13828146382264694,0.23181652046783618,1
2017-03-23,2358.919921875,2342.1298828125,2345.969970703125,2345.9599609375,3262400000,2345.9599609375,18.62760417092781,-0.001060269661328106,-0.08748139943387145,0.0018898864360001877,-0.012407972940626899,-0.0020098935338483948,-0.0013143147950017697,-0.0016267102694209612,-0.1644655506451439,0.39761755444936564,-0.40894471236452234,0.5375495713709006,-0.13828146382264694,0
2017-03-24,2356.219970703125,2335.739990234375,2350.419921875,2343.97998046875,2978530000,2343.97998046875,32.22403129006203,-0.0008439958489141475,-0.08701262873957827,-0.001060269661328106,0.0018898864360001877,-0.012407972940626899,-0.0020098935338483948,-0.0013143147950017697,-0.08748139943387145,-0.1644655506451439,0.39761755444936564,-0.40894471236452234,0.5375495713709006,0
2017-03-27,2344.89990234375,2322.25,2329.110107421875,2341.590087890625,3242300000,2341.590087890625,14.645776039465744,-0.001019587452981141,0.0885571070293063,-0.0008439958489141475,-0.001060269661328106,0.0018898864360001877,-0.012407972940626899,-0.0020098935338483948,-0.08701262873957827,-0.08748139943387145,-0.1644655506451439,0.39761755444936564,-0.40894471236452234,0
2017-03-28,2363.780029296875,2337.6298828125,2339.7900390625,2358.570068359375,3369120000,2358.570068359375,39.46882256810316,0.007251474353500598,0.039114209049131876,-0.001019587452981141,-0.0008439958489141475,-0.001060269661328106,0.0018898864360001877,-0.012407972940626899,0.0885571070293063,-0.08701262873957827,-0.08748139943387145,-0.1644655506451439,0.39761755444936564,1
2017-03-29,2363.360107421875,2352.93994140625,2356.5400390625,2361.1298828125,3107670000,2361.1298828125,64.05887072768934,0.001085324742930105,-0.0776018663627297,0.007251474353500598,-0.001019587452981141,-0.0008439958489141475,-0.001060269661328106,0.0018898864360001877,0.039114209049131876,0.0885571070293063,-0.08701262873957827,-0.08748139943387145,-0.1644655506451439,1
2017-03-30,2370.419921875,2358.580078125,2361.31005859375,2368.06005859375,3159680000,2368.06005859375,69.37351309451432,0.002935109936855751,0.01673601122384305,0.001085324742930105,0.007251474353500598,-0.001019587452981141,-0.0008439958489141475,-0.001060269661328106,-0.0776018663627297,0.039114209049131876,0.0885571070293063,-0.08701262873957827,-0.08748139943387145,1
2017-03-31,2370.35009765625,2362.60009765625,2364.820068359375,2362.719970703125,3356740000,2362.719970703125,73.67084310007894,-0.002255047489714501,0.06236707514685036,0.002935109936855751,0.001085324742930105,0.007251474353500598,-0.001019587452981141,-0.0008439958489141475,0.01673601122384305,-0.0776018663627297,0.039114209049131876,0.0885571070293063,-0.08701262873957827,0
2017-04-03,2365.8701171875,2344.72998046875,2362.340087890625,2358.840087890625,3418730000,2358.840087890625,64.13368633539129,-0.0016421255420062675,0.01846732246167404,-0.002255047489714501,0.002935109936855751,0.001085324742930105,0.007251474353500598,-0.001019587452981141,0.06236707514685036,0.01673601122384305,-0.0776018663627297,0.039114209049131876,0.0885571070293063,0
2017-04-04,2360.530029296875,2350.719970703125,2354.760009765625,2360.159912109375,3208340000,2360.159912109375,40.24639360159397,0.0005595225490382383,-0.06154039658001653,-0.0016421255420062675,-0.002255047489714501,0.002935109936855751,0.001085324742930105,0.007251474353500598,0.01846732246167404,0.06236707514685036,0.01673601122384305,-0.0776018663627297,0.039114209049131876,1
2017-04-05,2378.360107421875,2350.52001953125,2366.590087890625,2352.949951171875,3780650000,2352.949951171875,68.0792919832153,-0.0030548611983906016,0.17838196699851006,0.0005595225490382383,-0.0016421255420062675,-0.002255047489714501,0.002935109936855751,0.001085324742930105,-0.06154039658001653,0.01846732246167404,0.06236707514685036,0.01673601122384305,-0.0776018663627297,0
2017-04-06,2364.159912109375,2348.89990234375,2353.7900390625,2357.489990234375,3203250000,2357.489990234375,38.76999776135758,0.001929509405943275,-0.15272506050546863,-0.0030548611983906016,0.0005595225490382383,-0.0016421255420062675,-0.002255047489714501,0.002935109936855751,0.17838196699851006,-0.06154039658001653,0.01846732246167404,0.06236707514685036,0.01673601122384305,1
2017-04-07,2363.760009765625,2350.739990234375,2356.590087890625,2355.5400390625,3054700000,2355.5400390625,46.34902069560068,-0.0008271302020167459,-0.04637477561851244,0.001929509405943275,-0.0030548611983906016,0.0005595225490382383,-0.0016421255420062675,-0.002255047489714501,-0.15272506050546863,0.17838196699851006,-0.06154039658001653,0.01846732246167404,0.06236707514685036,0
2017-04-10,2366.3701171875,2351.5,2357.159912109375,2357.159912109375,2792570000,2357.159912109375,48.30239698244693,0.0006876864837839225,-0.08581202736766291,-0.0008271302020167459,0.001929509405943275,-0.0030548611983906016,0.0005595225490382383,-0.0016421255420062675,-0.04637477561851244,-0.15272506050546863,0.17838196699851006,-0.06154039658001653,0.01846732246167404,1
2017-04-11,2355.219970703125,2337.25,2353.919921875,2353.780029296875,3120900000,2353.780029296875,36.85717221492453,-0.001433879303282093,0.1175727018481183,0.0006876864837839225,-0.0008271302020167459,0.001929509405943275,-0.0030548611983906016,0.0005595225490382383,-0.08581202736766291,-0.04637477561851244,-0.15272506050546863,0.17838196699851006,-0.06154039658001653,0
2017-04-12,2352.719970703125,2341.179931640625,2352.14990234375,2344.929931640625,3201300000,2344.929931640625,30.864269103438687,-0.003759951034546627,0.025761799480918945,-0.001433879303282093,0.0006876864837839225,-0.0008271302020167459,0.001929509405943275,-0.0030548611983906016,0.1175727018481183,-0.08581202736766291,-0.04637477561851244,-0.15272506050546863,0.17838196699851006,0
2017-04-13,2348.260009765625,2328.949951171875,2341.97998046875,2328.949951171875,3146380000,2328.949951171875,12.852891985307096,-0.006814694227374907,-0.017155530565707733,-0.003759951034546627,-0.001433879303282093,0.0006876864837839225,-0.0008271302020167459,0.001929509405943275,0.025761799480918945,0.1175727018481183,-0.08581202736766291,-0.04637477561851244,-0.15272506050546863,0
2017-04-17,2349.139892578125,2332.510009765625,2332.6201171875,2349.010009765625,2826890000,2349.010009765625,7.118242710416197,0.008613348940219367,-0.10154208963952227,-0.006814694227374907,-0.003759951034546627,-0.001433879303282093,0.0006876864837839225,-0.0008271302020167459,-0.017155530565707733,0.025761799480918945,0.1175727018481183,-0.08581202736766291,-0.04637477561851244,1
2017-04-18,2348.35009765625,2334.5400390625,2342.530029296875,2342.18994140625,3272210000,2342.18994140625,45.6384903180383,-0.0029033798625895946,0.1575300064735452,0.008613348940219367,-0.006814694227374907,-0.003759951034546627,-0.001433879303282093,0.0006876864837839225,-0.10154208963952227,-0.017155530565707733,0.025761799480918945,0.1175727018481183,-0.08581202736766291,0
2017-04-19,2352.6298828125,2335.050048828125,2346.7900390625,2338.169921875,3521160000,2338.169921875,57.10846140175108,-0.0017163507793208632,0.0760800804349353,-0.0029033798625895946,0.008613348940219367,-0.006814694227374907,-0.003759951034546627,-0.001433879303282093,0.1575300064735452,-0.10154208963952227,-0.017155530565707733,0.025761799480918945,0.1175727018481183,0
2017-04-20,2361.3701171875,2340.909912109375,2342.68994140625,2355.840087890625,3648990000,2355.840087890625,43.77431926348436,0.007557263417987681,0.03630337729611832,-0.0017163507793208632,-0.0029033798625895946,0.008613348940219367,-0.006814694227374907,-0.003759951034546627,0.0760800804349353,0.1575300064735452,-0.10154208963952227,-0.017155530565707733,0.025761799480918945,1
2017-04-21,2356.179931640625,2344.510009765625,2354.739990234375,2348.68994140625,3524160000,2348.68994140625,72.29334167712449,-0.0030350729326357184,-0.034209466181052806,0.007557263417987681,-0.0017163507793208632,-0.0029033798625895946,0.008613348940219367,-0.006814694227374907,0.03630337729611832,0.0760800804349353,0.1575300064735452,-0.10154208963952227,-0.017155530565707733,0
2017-04-24,2376.97998046875,2369.18994140625,2370.330078125,2374.14990234375,3711170000,2374.14990234375,86.03743564931962,0.01084006896297951,0.05306512757650039,-0.0030350729326357184,0.007557263417987681,-0.0017163507793208632,-0.0029033798625895946,0.008613348940219367,-0.034209466181052806,0.03630337729611832,0.0760800804349353,0.1575300064735452,-0.10154208963952227,1
2017-04-25,2392.47998046875,2381.14990234375,2381.510009765625,2388.610107421875,4005820000,2388.610107421875,90.89554848680089,0.006090687476747014,0.07939544671895926,0.01084006896297951,-0.0030350729326357184,0.007557263417987681,-0.0017163507793208632,-0.0029033798625895946,0.05306512757650039,-0.034209466181052806,0.03630337729611832,0.0760800804349353,0.1575300064735452,1
2017-04-26,2398.159912109375,2386.780029296875,2388.97998046875,2387.449951171875,4111350000,2387.449951171875,93.24954761575643,-0.00048570348354270987,0.026344169233764925,0.006090687476747014,0.01084006896297951,-0.0030350729326357184,0.007557263417987681,-0.0017163507793208632,0.07939544671895926,0.05306512757650039,-0.034209466181052806,0.03630337729611832,0.0760800804349353,0
2017-04-27,2392.10009765625,2382.679931640625,2389.699951171875,2388.77001953125,4099940000,2388.77001953125,93.49278744428132,0.0005529198041311911,-0.002775244141218769,-0.00048570348354270987,0.006090687476747014,0.01084006896297951,-0.0030350729326357184,0.007557263417987681,0.026344169233764925,0.07939544671895926,0.05306512757650039,-0.034209466181052806,0.03630337729611832,1
2017-04-28,2393.679931640625,2382.360107421875,2393.679931640625,2384.199951171875,3721350000,2384.199951171875,94.98977028977703,-0.0019131470681601481,-0.09234037571281528,0.0005529198041311911,-0.00048570348354270987,0.006090687476747014,0.01084006896297951,-0.0030350729326357184,-0.002775244141218769,0.026344169233764925,0.07939544671895926,0.05306512757650039,-0.034209466181052806,0
2017-05-01,2394.489990234375,2384.830078125,2388.5,2388.330078125,3201500000,2388.330078125,65.55025932756728,0.0017322905115801923,-0.13969392827871607,-0.0019131470681601481,0.0005529198041311911,-0.00048570348354270987,0.006090687476747014,0.01084006896297951,-0.09234037571281528,-0.002775244141218769,0.026344169233764925,0.07939544671895926,0.05306512757650039,1
2017-05-02,2392.929931640625,2385.820068359375,2391.050048828125,2391.169921875,3861360000,2391.169921875,71.96609315249265,0.0011890499458222514,0.2061096361080743,0.0017322905115801923,-0.0019131470681601481,0.0005529198041311911,-0.00048570348354270987,0.006090687476747014,-0.13969392827871607,-0.09234037571281528,-0.002775244141218769,0.026344169233764925,0.07939544671895926,1
